#     t[s], lane,       x[m],     v[m/s],   a[m/s^2],     gap[m],    dv[m/s], label,           id,	roadId, originId, infoComment, absTime, xWithOffset[m]
    257.00,    1,      127.8,    13.3240,    0.16146,       0.00,   0.000000,  TruckVehicleType,          109,        2,        1, , 1970-01-01T00:04:17Z,   127.8368
    257.00,    1,       59.5,    13.6354,    0.00424,      58.34,   0.311415,  IDM,          111,        2,        1, , 1970-01-01T00:04:17Z,    59.4959
    258.00,    1,      141.2,    13.4628,    0.12181,       0.00,   0.000000,  TruckVehicleType,          109,        2,        1, , 1970-01-01T00:04:18Z,   141.2334
    258.00,    1,       73.1,    13.6405,    0.00516,      58.10,   0.177649,  IDM,          111,        2,        1, , 1970-01-01T00:04:18Z,    73.1337
    259.00,    1,      154.8,    13.5673,    0.09165,       0.00,   0.000000,  TruckVehicleType,          109,        2,        1, , 1970-01-01T00:04:19Z,   154.7510
    259.00,    1,       86.8,    13.6453,    0.00461,      57.97,   0.078008,  IDM,          111,        2,        1, , 1970-01-01T00:04:19Z,    86.7767
    260.00,    1,      168.4,    13.6459,    0.06882,       0.00,   0.000000,  TruckVehicleType,          109,        2,        1, , 1970-01-01T00:04:20Z,   168.3594
    260.00,    1,      100.4,    13.6496,    0.00393,      57.94,   0.003670,  IDM,          111,        2,        1, , 1970-01-01T00:04:20Z,   100.4242
    261.00,    1,      182.0,    13.7049,    0.05160,       0.00,   0.000000,  TruckVehicleType,          109,        2,        1, , 1970-01-01T00:04:21Z,   182.0362
    261.00,    1,      114.1,    13.6532,    0.00335,      57.96,  -0.051682,  IDM,          111,        2,        1, , 1970-01-01T00:04:21Z,   114.0756
    261.00,    1,       12.5,    12.4498,    0.01022,      95.58,  -1.203420,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:21Z,    12.4913
    262.00,    1,      195.8,    13.7490,    0.03865,       0.00,   0.000000,  TruckVehicleType,          109,        2,        1, , 1970-01-01T00:04:22Z,   195.7642
    262.00,    1,      127.7,    13.6563,    0.00289,      58.03,  -0.092770,  IDM,          111,        2,        1, , 1970-01-01T00:04:22Z,   127.7304
    262.00,    1,       24.9,    12.4599,    0.01010,      96.78,  -1.196345,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:22Z,    24.9462
    263.00,    1,      141.4,    13.6590,    0.00254,      58.14,  -0.123152,  IDM,          111,        2,        1, , 1970-01-01T00:04:23Z,   141.3880
    263.00,    1,       37.4,    12.4699,    0.00990,      97.98,  -1.189035,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:23Z,    37.4111
    264.00,    1,      155.1,    13.8244,    0.09281,       0.00,   0.000000,  IDM,          111,        2,        1, , 1970-01-01T00:04:24Z,   155.1377
    264.00,    1,       49.9,    12.4812,    0.01244,      99.25,  -1.343183,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:24Z,    49.8864
    265.00,    1,      169.0,    13.8682,    0.01982,       0.00,   0.000000,  IDM,          111,        2,        1, , 1970-01-01T00:04:25Z,   168.9894
    265.00,    1,       62.4,    12.4938,    0.01244,     100.62,  -1.374406,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:25Z,    62.3739
    266.00,    1,      182.9,    13.8775,    0.00419,       0.00,   0.000000,  IDM,          111,        2,        1, , 1970-01-01T00:04:26Z,   182.8634
    266.00,    1,       74.9,    12.5058,    0.01171,     101.99,  -1.371656,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:26Z,    74.8738
    266.00,    1,       17.0,    13.4765,   -0.01400,      47.85,   0.970613,  IDM,          117,        2,        1, , 1970-01-01T00:04:26Z,    17.0236
    267.00,    1,      196.7,    13.8795,    0.00089,       0.00,   0.000000,  IDM,          111,        2,        1, , 1970-01-01T00:04:27Z,   196.7421
    267.00,    1,       87.4,    12.5171,    0.01095,     103.36,  -1.362338,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:27Z,    87.3854
    267.00,    1,       30.5,    13.4622,   -0.01440,      46.89,   0.945113,  IDM,          117,        2,        1, , 1970-01-01T00:04:27Z,    30.4930
    268.00,    1,       99.9,    12.5594,    0.11244,       0.00,   0.000000,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:28Z,    99.9127
    268.00,    1,       43.9,    13.4480,   -0.01215,      45.96,   0.888643,  IDM,          117,        2,        1, , 1970-01-01T00:04:28Z,    43.9480
    269.00,    1,      112.5,    12.6548,    0.08274,       0.00,   0.000000,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:29Z,   112.5221
    269.00,    1,       57.4,    13.4392,   -0.00744,      45.13,   0.784456,  IDM,          117,        2,        1, , 1970-01-01T00:04:29Z,    57.3913
    270.00,    1,      125.2,    12.7249,    0.06075,       0.00,   0.000000,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:30Z,   125.2137
    270.00,    1,       70.8,    13.4320,   -0.00725,      44.39,   0.707154,  IDM,          117,        2,        1, , 1970-01-01T00:04:30Z,    70.8269
    271.00,    1,      138.0,    12.7763,    0.04454,       0.00,   0.000000,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:31Z,   137.9656
    271.00,    1,       84.3,    13.4245,   -0.00779,      43.71,   0.648189,  IDM,          117,        2,        1, , 1970-01-01T00:04:31Z,    84.2552
    272.00,    1,      150.8,    12.8140,    0.03262,       0.00,   0.000000,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:32Z,   150.7617
    272.00,    1,       97.7,    13.4164,   -0.00835,      43.09,   0.602399,  IDM,          117,        2,        1, , 1970-01-01T00:04:32Z,    97.6756
    273.00,    1,      163.6,    12.8416,    0.02387,       0.00,   0.000000,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:33Z,   163.5902
    273.00,    1,      111.1,    13.4078,   -0.00882,      42.50,   0.566198,  IDM,          117,        2,        1, , 1970-01-01T00:04:33Z,   111.0877
    273.00,    1,       12.6,    12.4462,    0.00858,      92.47,  -0.961512,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:33Z,    12.6208
    274.00,    1,      176.4,    12.8617,    0.01746,       0.00,   0.000000,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:34Z,   176.4424
    274.00,    1,      124.5,    13.3987,   -0.00919,      41.95,   0.536991,  IDM,          117,        2,        1, , 1970-01-01T00:04:34Z,   124.4910
    274.00,    1,       25.1,    12.4548,    0.00845,      93.42,  -0.943968,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:34Z,    25.0714
    275.00,    1,      189.3,    12.8765,    0.01276,       0.00,   0.000000,  TruckVehicleType,          114,        2,        1, , 1970-01-01T00:04:35Z,   189.3118
    275.00,    1,      137.9,    13.3894,   -0.00948,      41.43,   0.512882,  IDM,          117,        2,        1, , 1970-01-01T00:04:35Z,   137.8851
    275.00,    1,       37.5,    12.4631,    0.00825,      94.35,  -0.926267,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:35Z,    37.5303
    276.00,    1,      151.3,    13.3798,   -0.00972,      40.92,   0.492483,  IDM,          117,        2,        1, , 1970-01-01T00:04:36Z,   151.2696
    276.00,    1,       50.0,    12.4712,    0.00800,      95.27,  -0.908536,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:36Z,    49.9975
    277.00,    1,      164.7,    13.5545,    0.52250,       0.00,   0.000000,  IDM,          117,        2,        1, , 1970-01-01T00:04:37Z,   164.6739
    277.00,    1,       62.5,    12.4795,    0.01053,      96.20,  -1.074986,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:37Z,    62.4727
    278.00,    1,      178.4,    13.8090,    0.11820,       0.00,   0.000000,  IDM,          117,        2,        1, , 1970-01-01T00:04:38Z,   178.3858
    278.00,    1,       75.0,    12.4935,    0.01534,      97.43,  -1.315527,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:38Z,    74.9588
    279.00,    1,      192.2,    13.8649,    0.02532,       0.00,   0.000000,  IDM,          117,        2,        1, , 1970-01-01T00:04:39Z,   192.2296
    279.00,    1,       87.5,    12.5088,    0.01489,      98.77,  -1.356156,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:39Z,    87.4600
    280.00,    1,      100.0,    12.5230,    0.01364,       0.00,   0.000000,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:40Z,    99.9760
    281.00,    1,      112.6,    12.6385,    0.10033,       0.00,   0.000000,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:41Z,   112.5596
    282.00,    1,      125.2,    12.7236,    0.07384,       0.00,   0.000000,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:42Z,   125.2428
    282.00,    1,       16.8,    12.5625,    0.21983,      98.43,  -0.161120,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:42Z,    16.8133
    283.00,    1,      138.0,    12.7862,    0.05424,       0.00,   0.000000,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:43Z,   137.9993
    283.00,    1,       29.5,    12.7494,    0.16248,      98.53,  -0.036723,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:43Z,    29.4739
    284.00,    1,      150.8,    12.8321,    0.03979,       0.00,   0.000000,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:44Z,   150.8096
    284.00,    1,       42.3,    12.8871,    0.11930,      98.51,   0.055056,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:44Z,    42.2957
    285.00,    1,      163.7,    12.8658,    0.02916,       0.00,   0.000000,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:45Z,   163.6594
    285.00,    1,       55.2,    12.9879,    0.08706,      98.42,   0.122166,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:45Z,    55.2358
    286.00,    1,      176.5,    12.8904,    0.02135,       0.00,   0.000000,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:46Z,   176.5381
    286.00,    1,       68.3,    13.0612,    0.06311,      98.28,   0.170795,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:46Z,    68.2623
    287.00,    1,      189.4,    12.9085,    0.01563,       0.00,   0.000000,  TruckVehicleType,          120,        2,        1, , 1970-01-01T00:04:47Z,   189.4380
    287.00,    1,       81.4,    13.1142,    0.04542,      98.09,   0.205675,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:47Z,    81.3515
    288.00,    1,       94.5,    13.1521,    0.03238,      97.87,   0.230378,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:48Z,    94.4856
    289.00,    1,      107.7,    13.2459,    0.18359,       0.00,   0.000000,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:49Z,   107.6655
    289.00,    1,       20.9,    12.2874,    0.23164,      76.77,  -0.958547,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:49Z,    20.8998
    290.00,    1,      121.0,    13.4038,    0.13871,       0.00,   0.000000,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:50Z,   120.9941
    290.00,    1,       33.3,    12.4872,    0.17620,      77.70,  -0.916588,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:50Z,    33.2916
    291.00,    1,      134.5,    13.5229,    0.10449,       0.00,   0.000000,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:51Z,   134.4602
    291.00,    1,       45.9,    12.6395,    0.13438,      78.60,  -0.883491,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:51Z,    45.8583
    292.00,    1,      148.0,    13.6126,    0.07853,       0.00,   0.000000,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:52Z,   148.0301
    292.00,    1,       58.6,    12.7558,    0.10300,      79.47,  -0.856739,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:52Z,    58.5585
    293.00,    1,      161.7,    13.6799,    0.05892,       0.00,   0.000000,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:53Z,   161.6779
    293.00,    1,       71.4,    12.8453,    0.07953,      80.32,  -0.834503,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:53Z,    71.3610
    293.00,    1,       19.7,    10.7487,    0.14933,      41.67,  -2.096684,  TruckVehicleType,          128,        2,        1, , 1970-01-01T00:04:53Z,    19.6945
    294.00,    1,      175.4,    13.7303,    0.04415,       0.00,   0.000000,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:54Z,   175.3842
    294.00,    1,       84.2,    12.9148,    0.06201,      81.14,  -0.815480,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:54Z,    84.2425
    294.00,    1,       30.5,    10.8924,    0.13872,      43.73,  -2.022441,  TruckVehicleType,          128,        2,        1, , 1970-01-01T00:04:54Z,    30.5159
    295.00,    1,      189.1,    13.7681,    0.03305,       0.00,   0.000000,  TruckVehicleType,          124,        2,        1, , 1970-01-01T00:04:55Z,   189.1343
    295.00,    1,       97.2,    12.9693,    0.04894,      81.95,  -0.798757,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:55Z,    97.1856
    295.00,    1,       41.5,    11.0244,    0.12648,      45.71,  -1.944905,  TruckVehicleType,          128,        2,        1, , 1970-01-01T00:04:55Z,    41.4753
    295.00,    1,       10.5,     3.4103,    1.79310,      20.99,  -7.614072,  TruckVehicleType,          130,        2,        1, , 1970-01-01T00:04:55Z,    10.4886
    296.00,    1,      110.2,    13.0127,    0.03916,      82.74,  -0.783702,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:56Z,   110.1774
    296.00,    1,       52.6,    11.1441,    0.11411,      47.62,  -1.868584,  TruckVehicleType,          128,        2,        1, , 1970-01-01T00:04:56Z,    52.5606
    296.00,    1,       14.8,     5.1091,    1.61106,      27.80,  -6.034968,  TruckVehicleType,          130,        2,        1, , 1970-01-01T00:04:56Z,    14.7636
    297.00,    1,      123.2,    13.1252,    0.21751,       0.00,   0.000000,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:57Z,   123.2240
    297.00,    1,       63.8,    11.2524,    0.10606,      49.46,  -1.872786,  TruckVehicleType,          128,        2,        1, , 1970-01-01T00:04:57Z,    63.7595
    297.00,    1,       20.6,     6.5949,    1.37849,      33.12,  -4.657536,  TruckVehicleType,          130,        2,        1, , 1970-01-01T00:04:57Z,    20.6350
    298.00,    1,      136.4,    13.3125,    0.16472,       0.00,   0.000000,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:58Z,   136.4471
    298.00,    1,       75.1,    11.3575,    0.10365,      51.38,  -1.955034,  TruckVehicleType,          128,        2,        1, , 1970-01-01T00:04:58Z,    75.0647
    298.00,    1,       27.9,     7.8370,    1.13067,      37.19,  -3.520456,  TruckVehicleType,          130,        2,        1, , 1970-01-01T00:04:58Z,    27.8714
    299.00,    1,      149.8,    13.4541,    0.12430,       0.00,   0.000000,  TruckVehicleType,          127,        2,        1, , 1970-01-01T00:04:59Z,   149.8337
    299.00,    1,       86.5,    11.4583,    0.09805,      53.36,  -1.995869,  TruckVehicleType,          128,        2,        1, , 1970-01-01T00:04:59Z,    86.4731
    299.00,    1,       36.2,     8.8363,    0.89509,      40.25,  -2.621989,  TruckVehicleType,          130,        2,        1, , 1970-01-01T00:04:59Z,    36.2275
